,date,tic,open,high,low,Close,volume,day,MACD,boll_ub,boll_lb,RSI,CCI,ADX,close_30_sma,close_60_sma,vix,turbulence
0,2003-12-01,EURUSD=X,1.20339834690094,1.2040069103240967,1.194400668144226,1.19650137424469,0.0,0.0,0.0,1.220230151593319,1.1851686940792885,100.0,66.6666666666644,100.0,1.19650137424469,1.19650137424469,16.770000457763672,0.0
1,2003-12-02,EURUSD=X,1.1961007118225098,1.2109030485153198,1.1946003437042236,1.2088974714279175,0.0,1.0,0.00027811756500817353,1.220230151593319,1.1851686940792885,100.0,66.6666666666644,100.0,1.2026994228363037,1.2026994228363037,16.270000457763672,0.0
2,2003-12-03,EURUSD=X,1.208999752998352,1.213003396987915,1.2077003717422485,1.2122975587844849,0.0,2.0,0.00045981348597323723,1.2225269556310732,1.1892706473403218,100.0,98.45192650066467,100.0,1.2058988014856975,1.2058988014856975,16.6299991607666,0.0
3,2003-12-04,EURUSD=X,1.2120037078857422,1.2144027948379517,1.2043983936309814,1.2080942392349243,0.0,3.0,0.0003794242402164194,1.220200852810671,1.1926944690353374,77.96255601183681,50.57318496663876,41.56741464687402,1.2064476609230042,1.2064476609230042,16.299999237060547,0.0
4,2003-12-05,EURUSD=X,1.207802414894104,1.2190959453582764,1.2065927982330322,1.2186946868896484,0.0,4.0,0.0007495702994961828,1.225078982917082,1.1927151493155839,86.00736553135157,99.9525708324708,59.5312448394624,1.208897066116333,1.208897066116333,17.09000015258789,0.0
5,2003-12-08,EURUSD=X,1.2167967557907104,1.2240052223205566,1.2154065370559692,1.2220009565353394,0.0,0.0,0.0010993668751337893,1.2290798859955023,1.1930822097101657,87.48182513622042,125.72334688192582,69.88403425448848,1.211081047852834,1.211081047852834,16.540000915527344,0.0
6,2003-12-09,EURUSD=X,1.2221053838729858,1.2277017831802368,1.2197948694229126,1.2249947786331177,0.0,1.0,0.0014403838010352832,1.2325774163738235,1.1935600309833543,88.60643997828797,119.98094024458624,75.02639751197269,1.2130687236785889,1.2130687236785889,17.6299991607666,0.0
7,2003-12-10,EURUSD=X,1.2249047756195068,1.226602554321289,1.2162047624588013,1.2190959453582764,0.0,2.0,0.0013653392800507813,1.2323796833713108,1.1952645694057888,74.89243943246186,72.45449643965885,48.67121275810438,1.2138221263885498,1.2138221263885498,17.8700008392334,0.0
8,2003-12-11,EURUSD=X,1.2190959453582764,1.2234959602355957,1.2122975587844849,1.2224042415618896,0.0,3.0,0.0014567347577345569,1.2330532654148625,1.196498124067424,76.96124380498064,55.28520466765389,26.509296472266836,1.2147756947411432,1.2147756947411432,16.729999542236328,0.0
9,2003-12-12,EURUSD=X,1.2227030992507935,1.2306026220321655,1.2212995290756226,1.2278977632522583,0.0,4.0,0.0017833421190074361,1.2352144856896128,1.1969613174948963,79.81785965853797,106.13988647202733,43.02296505105518,1.2160879015922545,1.2160879015922545,16.40999984741211,0.0
10,2003-12-15,EURUSD=X,1.2186946868896484,1.2324985265731812,1.2178043127059937,1.2319974899291992,0.0,0.0,0.0022127591543996683,1.2380594663142561,1.197008989295152,81.58099739074032,98.4448057018297,27.91192651901332,1.217534227804704,1.217534227804704,17.229999542236328,0.0
11,2003-12-16,EURUSD=X,1.2314057350158691,1.2358952760696411,1.2304966449737549,1.2321947813034058,0.0,1.0,0.0025083194621839944,1.240078010961647,1.1974338702308784,81.66075587653094,124.78181984670789,35.0417089366071,1.2187559405962627,1.2187559405962627,15.930000305175781,0.0
12,2003-12-17,EURUSD=X,1.2319974899291992,1.242004632949829,1.229997158050537,1.2402024269104004,0.0,2.0,0.0031465783500945754,1.2440333747594836,1.196777965865986,84.48214222937438,139.8201592962315,45.42032555507604,1.2204056703127348,1.2204056703127348,15.579999923706055,0.0
13,2003-12-18,EURUSD=X,1.2402024269104004,1.2441989183425903,1.2365983724594116,1.2422977685928345,0.0,3.0,0.003704894126741909,1.2475087192336445,1.196430064003268,85.10253505472426,144.30879167790897,48.57490380152707,1.2219693916184562,1.2219693916184562,16.15999984741211,0.0
14,2003-12-19,EURUSD=X,1.2422051429748535,1.2435026168823242,1.235101580619812,1.2384973764419556,0.0,4.0,0.003853155751242676,1.24911955714862,1.1970229573980924,79.16425156469819,113.46323463881113,42.56649031521752,1.2230712572733562,1.2230712572733562,16.420000076293945,0.0
15,2003-12-22,EURUSD=X,1.235696792602539,1.2446014881134033,1.235696792602539,1.2398948669433594,0.0,0.0,0.004001983118836261,1.2506564496398884,1.1975890161155742,79.703009629554,107.33826057976347,44.33317836995533,1.2241227328777313,1.2241227328777313,16.940000534057617,0.0
16,2003-12-23,EURUSD=X,1.2398948669433594,1.2672022581100464,1.2388043403625488,1.2400025129318237,0.0,1.0,0.004072482071783234,1.2518778974409142,1.198235777732677,79.74474407586061,140.7615886826957,66.79170380780259,1.2250568375867956,1.2250568375867956,16.489999771118164,0.0
17,2003-12-24,EURUSD=X,1.240094780921936,1.2471938133239746,1.2400025129318237,1.245298981666565,0.0,2.0,0.0044104198236207814,1.2538961575735585,1.1984666447200072,81.66378614581159,104.06191822054028,66.79170380780258,1.2261814011467829,1.2261814011467829,16.65999984741211,0.0
18,2003-12-26,EURUSD=X,1.245004415512085,1.2471004724502563,1.242699146270752,1.243193507194519,0.0,4.0,0.004558726591084916,1.256385254176195,1.19954091378874,78.52375527219573,89.42878060623089,61.141273708900655,1.2279630839824676,1.2279630839824676,17.450000762939453,0.0
19,2003-12-29,EURUSD=X,1.2433944940567017,1.2507973909378052,1.242992639541626,1.2483927011489868,0.0,0.0,0.004828023594613873,1.2562277781256448,1.2048875225297202,80.45838614647269,97.57794490224302,64.12767464482235,1.228935922895159,1.228935922895159,17.09000015258789,0.0
20,2003-12-30,EURUSD=X,1.2485953569412231,1.25629723072052,1.248299241065979,1.2548940181732178,0.0,1.0,0.005415072695813539,1.2585984945951163,1.2071164607347786,82.4978657348649,116.64968182472896,68.03442717640996,1.230115836316889,1.230115836316889,17.68000030517578,0.0
21,2003-12-31,EURUSD=X,1.2550044059753418,1.2648941278457642,1.253007173538208,1.2590018510818481,0.0,2.0,0.006085238330137965,1.2615469717720593,1.2088384127875722,83.61556529584206,132.73956200253278,72.95579647430932,1.231371750002322,1.231371750002322,18.309999465942383,0.0
22,2004-01-02,EURUSD=X,1.2581939697265625,1.2628016471862793,1.2526932954788208,1.2581939697265625,0.0,4.0,0.006707920313050453,1.2645906611807802,1.2147546247117063,82.54312518378586,112.42584811913669,57.74559378605312,1.2335175275802612,1.2335175275802612,18.219999313354492,0.0
23,2004-01-05,EURUSD=X,1.2639029026031494,1.2694060802459717,1.2636953592300415,1.2686975002288818,0.0,0.0,0.00754551840955453,1.2686451432374752,1.2153697970243658,85.18659855950234,142.37364290279507,62.46710105297384,1.2348706034513621,1.2348706034513621,17.489999771118164,0.0
24,2004-01-06,EURUSD=X,1.2689067125320435,1.2808033227920532,1.2672022581100464,1.2721028327941895,0.0,1.0,0.008351331777198823,1.2729277665632186,1.2157979791147293,85.90257027976696,155.23830979301547,68.88149130858679,1.2362495749085038,1.2362495749085038,16.729999542236328,0.0
25,2004-01-07,EURUSD=X,1.272394061088562,1.2739989757537842,1.2624987363815308,1.2640947103500366,0.0,2.0,0.00830969233737866,1.273856200721265,1.2193694214558588,76.86476816393501,121.04841243015531,57.04166780389147,1.2372440440314156,1.2372440440314156,15.5,0.0
26,2004-01-08,EURUSD=X,1.2640947103500366,1.2787070274353027,1.256502389907837,1.2774981260299683,0.0,3.0,0.009146773875700953,1.2774333746720026,1.2213016359519293,80.42977611092384,129.12818454183392,43.346207297270595,1.2386321158244693,1.2386321158244693,15.609999656677246,0.0
27,2004-01-09,EURUSD=X,1.2774981260299683,1.2867032289505005,1.2712942361831665,1.2858924865722656,0.0,4.0,0.010303773566766372,1.2828630681429705,1.2216714148129622,82.20621537885216,157.6298087750227,49.61037755126229,1.2402074615160623,1.2402074615160623,16.75,0.0
28,2004-01-12,EURUSD=X,1.2848020792007446,1.289706826210022,1.2738043069839478,1.2740962505340576,0.0,0.0,0.010225299849790037,1.2848888683695867,1.2238554906468317,72.62306629145118,141.1658034782841,51.752437429431744,1.2427939573923747,1.2413006482585784,16.81999969482422,0.0
29,2004-01-13,EURUSD=X,1.2744048833847046,1.2797051668167114,1.2718924283981323,1.278592586517334,0.0,1.0,0.010376673714799667,1.2871644134981053,1.226219726039706,73.8261868461733,124.1645281282792,47.48639884224304,1.2451171278953552,1.2424660213291645,18.040000915527344,0.0
30,2004-01-14,EURUSD=X,1.278805136680603,1.278805136680603,1.2406023740768433,1.2651021480560303,0.0,2.0,0.00937613257985026,1.2875965231820277,1.2282775884703465,64.96495588627408,60.76564872454096,1.1360453748206665,1.2468772808710733,1.243151964563312,16.75,0.0
31,2004-01-15,EURUSD=X,1.2655985355377197,1.2671059370040894,1.256897211074829,1.260096549987793,0.0,3.0,0.008112953285950075,1.2875644097051755,1.2300895800866944,62.103715362285875,55.60826394640446,1.1360453748206518,1.2486106912295023,1.2436503347228556,15.5600004196167,0.0
32,2004-01-16,EURUSD=X,1.260001301765442,1.2610021829605103,1.2363996505737305,1.239802598953247,0.0,4.0,0.005512693330198992,1.2874405876026578,1.2303439244403416,52.42067543585127,-14.16791650105761,20.704502861002478,1.249314288298289,1.2435403994151524,15.0,0.0
33,2004-01-20,EURUSD=X,1.235101580619812,1.2602077722549438,1.234994888305664,1.2589067220687866,0.0,1.0,0.0029245638063928325,1.2875028398459996,1.231723282056466,58.41471505499963,4.510073368391085,2.8939904200694544,1.2508915464083354,1.2437358772432483,15.210000038146973,0.0
34,2004-01-21,EURUSD=X,1.25809907913208,1.266993522644043,1.2565971612930298,1.2659028768539429,0.0,2.0,0.003296242258210569,1.287819800496105,1.2334667109250985,60.33646017304088,56.22711208005442,3.435250247183319,1.252451777458191,1.2443192193382664,14.34000015258789,0.0
35,2004-01-22,EURUSD=X,1.265806794166565,1.2748922109603882,1.2644941806793213,1.2725075483322144,0.0,3.0,0.004052041781819726,1.2886235019442531,1.2354334691288975,62.049202683537544,87.6319251226515,10.300736021073416,1.2541218876838685,1.245041997004778,14.710000038146973,0.0
36,2004-01-23,EURUSD=X,1.272394061088562,1.2775959968566895,1.2570078372955322,1.2583048343658447,0.0,4.0,0.0035121424535384804,1.2879460212040796,1.2376220825862037,56.61112086753386,50.82814071427722,2.889316501393625,1.255135456720988,1.2453735679388047,14.84000015258789,0.0
37,2004-01-26,EURUSD=X,1.2574979066848755,1.2610976696014404,1.2461059093475342,1.2487980127334595,0.0,0.0,0.0023206397139057255,1.2879180898498355,1.237690545098895,53.372118711374185,-20.75571919137536,6.853545985237982,1.2556954741477966,1.2454570909825766,14.550000190734863,0.0
38,2004-01-27,EURUSD=X,1.2485953569412231,1.2659990787506104,1.244694471359253,1.2636953592300415,0.0,1.0,0.00250635333862248,1.2880814551403872,1.2384073139140255,57.32971806108144,10.093104667121635,2.202412704214196,1.256745493412018,1.2458913354646592,15.350000381469727,0.0
39,2004-01-28,EURUSD=X,1.2634079456329346,1.2643983364105225,1.242004632949829,1.2441989183425903,0.0,2.0,0.0011202537976777727,1.2887177527465554,1.2362907230339317,51.42096254429604,-42.32752736144508,4.637510214435507,1.256878709793091,1.2458519769269367,16.780000686645508,0.0
40,2004-01-29,EURUSD=X,1.2441060543060303,1.2526932954788208,1.2371032238006592,1.2410026788711548,0.0,3.0,-0.00022487786714342484,1.289527572539308,1.2337617741556381,50.537601843559344,-85.2957147520724,9.04869850867048,1.2568355401357014,1.2457417656074872,17.139999389648438,0.0
41,2004-01-30,EURUSD=X,1.2410026788711548,1.2485017776489258,1.235498309135437,1.2468050718307495,0.0,4.0,-0.0008261420184791923,1.2897099052139522,1.2324405516914128,52.08347643116597,-87.52788550713647,10.497824976053058,1.2571124633153279,1.2457653946346707,16.6299991607666,0.0
42,2004-02-02,EURUSD=X,1.2475982904434204,1.2482056617736816,1.23960280418396,1.2433016300201416,0.0,0.0,-0.0015594988612279703,1.289257596513653,1.2303532733708378,51.08620414272513,-88.69894143460317,10.49782497605304,1.2572260220845541,1.2457118345343547,17.110000610351562,0.0
43,2004-02-03,EURUSD=X,1.2537927627563477,1.2561078071594238,1.250500202178955,1.2534940242767334,0.0,1.0,-0.0013231225733487673,1.2878635046677094,1.229886484365036,53.75132927242534,-26.881522596919925,1.407336731583194,1.2576757391293845,1.2458774130395118,17.34000015258789,0.0
44,2004-02-04,EURUSD=X,1.2545949220657349,1.2561078071594238,1.250500202178955,1.2539970874786377,0.0,2.0,-0.0010836619276055615,1.287327561712244,1.2294126650333614,53.879635743202755,-28.738096825294726,1.4073367315831948,1.2579656759897868,1.2460465729236603,17.8700008392334,0.0
45,2004-02-05,EURUSD=X,1.2537927627563477,1.2635995149612427,1.2523951530456543,1.2571974992752075,0.0,3.0,-0.0006338735315107868,1.2848770311756157,1.2298331328945138,54.70660758685469,-2.8941150146167995,6.890952544885352,1.2583788275718688,1.2462741428492021,17.709999084472656,0.0
46,2004-02-06,EURUSD=X,1.2570078372955322,1.2726045846939087,1.2518935203552246,1.2700024843215942,0.0,4.0,0.0007269355875327843,1.2814005866672242,1.2317205771778381,57.83584065050803,43.923072759412385,15.749483573182696,1.2592724601427714,1.2467487096786498,16.0,0.0
